Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Ship_Mode,Quantity,Discount,Sales,Profit,Campaign_Group,Converted
ORD-02916,2025-01-15,CUST-0046,Home Office,North,Office Supplies,Paper,Second Class,6,40%,119.25,1.33,Control,0
ORD-02855,2024-06-09,CUST-0414,Corporate,East,Technology,Phones,  Standard Class  ,4,0.2,1277.84,219.93,Treatment,0
ORD-03635,2025-02-15,CUST-0247,Consumer,East,Office Supplies,Binders,standard class,1,0.3,$34.13,-4.1,Treatment,0
ORD-03240,2025-12-04,CUST-0606,Corporate,West,Office Supplies,Binders,,1,0.3,24.77,0.67,Control,1
ORD-03273,2024-11-19,CUST-0713,Home Office,West,Technology,Machines,Second Class,7,20%,"$1,936.40",200.46,Control,0
ORD-01633,2025-12-18,CUST-0455,Corporate,,Technology,Accessories,second class,4,0.0,1616.82,484.82,Control,0
ORD-02028,2025-06-21,CUST-0317,Consumer,West,Furnitur,Chairs,Second Class,4,10%,903.62,113.02,Treatment,0
ORD-02987,2025-10-01,CUST-0784,Corporate,East,Furnitur,Bookcases,Standard Class,6,0.1,1466.42,347.74,Treatment,0
ORD-03239,2025-01-31,CUST-0634,Consumer,East,Office Supplies,Paper,Standard Class,4,50%,$78.72,-13.02,Treatment,1
ORD-02129,2024-05-23,CUST-0297,Consumer,South,Technology,Machines,Standard Class,1,0.1,303.39,99.13,Control,0
ORD-00684,2025-07-19,CUST-0350,Consumer,North,Office Supplies,Storage,Second Class,5,0.3,170.83,-6.46,Treatment,1
ORD-00531,2025-02-16,CUST-0664,Corporate,South,Office Supplies,Binders,Standard Class,2,0%,71.04,18.25,Treatment,0
ORD-03649,2024-12-19,CUST-0610,Consumer,EAST,Office Supplies,Storage,standard class,7,0.1,309.67,66.24,Treatment,0
ORD-01095,2025-09-18,CUST-0111,Consumer,East,Technology,Phones,First Class,5,0.0,2110.11,512.57,Control,0
ORD-02190,2024-08-29,CUST-0557,Home Office,East,Technology,Phones,,5,0.1,1624.34,339.54,Treatment,0
ORD-00503,2025-03-02,CUST-0547,Consumer,East,Office Supplies,Storage,Same Day,7,30%,250.41,3.33,Treatment,1
ORD-03222,07/02/2025,CUST-0812,Corporate,East,Office Supplies,Storage,Standard Class,1,0.0,$46.36,14.29,Treatment,1
ORD-00636,2025-06-14,CUST-0466,Consumer,WEST,Furnitur,Tables,First Class,4,0.0,1158.88,430.0,Control,1
ORD-01716,2024-10-29,CUST-0873,Home Office,North,Technology,Machines,Standard Class,6,0.0,2513.0,616.19,Control,1
ORD-01310,2024-05-07,CUST-0462,Consumer,West,Office Supplies,Storage,First Class,7,0.1,235.57,49.1,Control,0
ORD-02803,2025-09-09,CUST-0676,Consumer,West,Technology,Accessories,Standard Class,4,0.3,1192.35,85.09,Control,1
ORD-03232,2025-07-02,CUST-0651,Consumer,North,Office Supplies,Paper,Second Class,3,0.1,114.83,26.96,Treatment,1
ORD-03729,2025-04-03,CUST-0408,Corporate,east,Office Supplies,Binders,Standard Class,5,0.2,144.69,30.49,Treatment,0
ORD-01293,2025-07-05,CUST-0453,Consumer,NORTH,Office Supplies,Storage,First Class,6,20%,$176.97,37.0,Control,0
ORD-02946,2025-07-20,CUST-0186,Home Office,,Office Supplies,Storage,Standard Class,1,0.4,24.25,-2.94,Treatment,0
ORD-00403,2025-11-28,CUST-0809,Consumer,North,Furnitur,Chairs,Standard Class,6,0.4,"$1,137.45",-63.93,Treatment,1
ORD-00362,2024-06-09,CUST-0114,Consumer,South,Office Supplies,Paper,  Same Day  ,3,0.1,119.83,21.45,Treatment,1
ORD-01544,2025-05-04,CUST-0563,Consumer,South,Furnitur,Bookcases,Standard Class,1,,263.54,69.9,Treatment,0
ORD-00187,2024-11-13,CUST-0649,Home Office,East,Furnitur,Chairs,Standard Class,4,50%,440.42,-59.03,Control,0
ORD-01200,2025-04-21,CUST-0030,Consumer,East,Furnitur,Chairs,Second Class,6,0.4,$740.90,-132.0,Treatment,0
ORD-02303,2024-06-09,CUST-0435,Corporate,West,Office Supplies,Binders,Second Class,5,0.1,$211.48,63.64,Control,0
ORD-03690,2025-12-29,CUST-0035,Home Office,East,Office Supplies,Storage,Standard Class,6,0.1,174.01,44.85,Control,1
ORD-00272,2025-10-13,CUST-0491,Consumer,East,Technology,Machines,Standard Class,7,0.0,2721.93,995.1,Control,1
ORD-02911,2024-07-31,CUST-0385,Consumer,East,Office Supplies,Binders,Second Class,4,0.0,$206.23,72.51,Treatment,1
ORD-00567,2024-09-21,CUST-0017,Consumer,South,Office Supplies,Storage,Same Day,4,0.2,135.73,22.24,Control,0
ORD-01515,2024-01-11,CUST-0745,Corporate,South,Office Supplies,Binders,Standard Class,6,0%,$216.76,81.36,Control,0
ORD-02067,2024-12-30,CUST-0063,Consumer,East,Office Supplies,Storage,Standard Class,4,0.0,146.98,40.08,Treatment,0
ORD-03745,2024-12-21,CUST-0846,Corporate,South,Office Supplies,Paper,Standard Class,6,0.0,224.24,80.78,Control,1
ORD-03359,2024-07-11,CUST-0868,Corporate,North,Office Supplies,Binders,  Same Day  ,2,0.0,81.09,27.1,Control,1
ORD-01327,2025-09-01,CUST-0005,Consumer,East,Technology,Phones,Standard Class,4,0.2,"$1,423.08",191.24,Control,0
ORD-02237,09/10/2025,CUST-0433,Consumer,South,Office Supplies,Paper,First Class,3,0.1,137.16,30.27,Treatment,0
ORD-03162,2025-03-06,CUST-0831,Home Office,West,Office Supplies,Paper,Standard Class,6,0.0,194.57,63.49,Treatment,0
ORD-03992,2025-10-28,CUST-0501,Consumer,South,Office Supplies,Paper,Second Class,6,0.1,278.2,40.52,Control,0
ORD-01629,04/07/2025,CUST-0196,Corporate,West,Technology,Phones,Second Class,5,0.1,"$1,958.32",484.73,Control,0
ORD-03624,2025-03-21,CUST-0266,Consumer,West,Office Supplies,Storage,Standard Class,5,0.0,241.39,89.2,Control,0
ORD-02871,2025-02-26,CUST-0218,Consumer,,Technology,Machines,Standard Class,5,0.2,"$1,814.92",239.45,Control,0
ORD-02277,2025-10-31,CUST-0332,Consumer,East,Technology,Machines,Standard Class,3,0.1,1155.57,308.4,Treatment,0
ORD-01422,16/01/2024,CUST-0743,Corporate,West,Technology,Phones,,3,0.0,"$1,013.09",328.2,Treatment,0
ORD-01517,13/08/2024,CUST-0261,Corporate,West,Furnitur,Tables,Same Day,2,0.1,396.7,111.03,Treatment,0
ORD-01069,16/03/2025,CUST-0252,Corporate,West,Office Supplies,Paper,First Class,4,,107.6,20.83,Treatment,0
ORD-03476,02/07/2024,CUST-0018,Corporate,West,Technology,Phones,Second Class,3,0.0,928.59,272.72,Treatment,0
ORD-01147,2024-11-08,CUST-0292,Corporate,East,Office Supplies,Paper,Standard Class,5,0.2,128.52,16.19,Treatment,1
ORD-03731,2025-09-12,CUST-0339,Consumer,West,Office Supplies,Paper,Standard Class,7,0.2,226.24,29.08,Control,0
ORD-01566,2024-06-18,CUST-0594,Consumer,South,Technology,Accessories,Second Class,6,0.0,"$2,324.24",778.79,Control,0
ORD-03283,27/11/2024,CUST-0691,Corporate,EAST,Furnitur,Bookcases,,6,0.3,$943.26,-44.99,Control,1
ORD-03121,2024-07-21,CUST-0482,Consumer,West,Office Supplies,Storage,Standard Class,1,0%,$40.18,9.6,Treatment,0
ORD-00763,2024-02-03,CUST-0881,Corporate,west,Furnitur,Bookcases,  Standard Class  ,7,0.3,1111.11,-41.74,Control,0
ORD-01761,2025-01-20,CUST-0664,Home Office,North,Technology,Phones,Second Class,2,0.1,$707.66,172.56,Treatment,1
ORD-01735,2025-10-18,CUST-0443,Consumer,West,Technology,Machines,Standard Class,7,20%,1773.92,250.3,Treatment,0
ORD-01254,2025-11-03,CUST-0576,Corporate,SOUTH,Technology,Accessories,First Class,1,0.0,$316.09,112.97,Treatment,0
ORD-02947,12/07/2025,CUST-0856,Consumer,North,Furnitur,Tables,Standard Class,3,40%,383.85,-56.33,Control,0
ORD-01295,2024-10-07,CUST-0365,Consumer,west,Office Supplies,Storage,Standard Class,6,0.0,$279.47,76.54,Control,0
ORD-00428,2025-01-04,CUST-0544,Corporate,East,Office Supplies,Storage,Same Day,1,0.3,$22.93,0.83,Treatment,0
ORD-00494,2025-05-11,CUST-0627,Consumer,,Furnitur,Bookcases,First Class,3,0.3,678.8,48.2,Control,1
ORD-02159,2024-12-27,CUST-0681,Consumer,East,Office Supplies,Paper,Standard Class,6,0%,223.42,67.92,Treatment,0
ORD-01430,2025-06-02,CUST-0533,Consumer,West,Technology,Phones,Standard Class,6,20%,1365.9,51.46,Treatment,0
ORD-00335,20/10/2025,CUST-0706,Consumer,East,Technology,Phones,Standard Class,3,0.2,1079.63,25.17,Control,1
ORD-02989,2024-05-10,CUST-0225,Consumer,North,Furnitur,Chairs,Second Class,7,0.5,1114.72,-168.72,Control,0
ORD-02653,06/08/2025,CUST-0126,,south,Technology,Accessories,Standard Class,2,20%,697.26,93.02,Control,0
ORD-01226,2025-01-25,CUST-0329,Consumer,East,Technology,Machines,Second Class,2,0.0,647.98,145.54,Treatment,0
ORD-02632,2025-02-24,CUST-0315,Home Office,South,Technology,Phones,Standard Class,3,0.2,1014.4,136.11,Control,1
ORD-02583,2024-05-03,CUST-0082,Consumer,South,Furnitur,Bookcases,Standard Class,6,0.3,978.84,5.24,Treatment,1
ORD-00366,2024-01-18,CUST-0680,Consumer,West,Office Supplies,Paper,Standard Class,2,0.0,94.69,20.8,Treatment,0
ORD-02093,20/09/2025,CUST-0003,Corporate,East,Office Supplies,Paper,Standard Class,4,0%,$130.71,49.01,Treatment,0
ORD-00612,2025-05-31,CUST-0688,Corporate,West,Office Supplies,Storage,First Class,6,0.0,311.34,102.87,Control,1
ORD-01130,26/12/2025,CUST-0216,Consumer,North,Technology,Machines,Standard Class,7,0.1,2136.88,446.75,Treatment,0
ORD-01338,2024-12-28,CUST-0727,Consumer,East,Office Supplies,Binders,,2,0.1,60.87,13.05,Treatment,1
ORD-03733,2024-06-10,CUST-0446,Consumer,South,Furnitur,Tables,Same Day,5,0.2,1242.44,95.68,Control,0
ORD-00922,2025-02-28,CUST-0579,Consumer,South,Technology,Machines,Second Class,6,0.0,"$2,069.75",521.04,Control,0
ORD-02411,2024-09-19,CUST-0635,Home Office,South,Office Supplies,Storage,Second Class,4,0.3,99.48,3.31,Treatment,1
ORD-03817,31/03/2025,CUST-0212,Home Office,West,Office Supplies,Binders,Second Class,7,0.3,194.45,5.58,Treatment,1
ORD-01494,2024-05-21,CUST-0579,Home Office,West,Furnitur,Chairs,First Class,4,0.0,1031.97,345.44,Treatment,0
ORD-02575,2024-08-13,CUST-0843,Consumer,South,Office Supplies,Binders,Standard Class,4,0%,$200.45,50.78,Treatment,0
ORD-03973,2024-06-04,CUST-0750,Corporate,  West  ,Technology,Machines,First Class,2,10%,$633.76,141.4,Treatment,0
ORD-02323,2024-09-18,CUST-0868,Consumer,East,Office Supplies,Storage,standard class,6,50%,$141.51,-21.13,Control,0
ORD-00984,2025-07-03,CUST-0374,Home Office,West,Technology,Accessories,Standard Class,4,0%,1411.07,459.37,Treatment,0
ORD-03383,2025-01-10,CUST-0273,Home Office,East,Technology,Phones,Second Class,1,0.0,334.37,104.16,Control,1
ORD-02488,2025-01-27,CUST-0429,Consumer,West,Furnitur,Chairs,First Class,4,30%,820.65,47.79,Control,0
ORD-02931,2024-06-26,CUST-0338,Consumer,East,Office Supplies,Storage,  Same Day  ,4,0%,$176.36,55.59,Control,1
ORD-00907,2025-08-02,CUST-0328,Corporate,North,Office Supplies,Paper,Standard Class,2,0.3,67.05,0.81,Control,0
ORD-03907,2024-04-02,CUST-0399,Consumer,West,Office Supplies,Paper,,1,0.2,32.37,3.19,Control,0
ORD-02801,25/12/2025,CUST-0830,Consumer,West,Furnitur,Bookcases,Standard Class,4,0.2,741.79,86.15,Treatment,0
ORD-02788,2024-10-21,CUST-0600,Home Office,West,Technology,Accessories,Standard Class,4,0.2,1334.02,202.38,Treatment,0
ORD-01856,2025-09-22,CUST-0080,Corporate,South,Furnitur,Chairs,Same Day,1,0.1,266.59,50.61,Treatment,0
ORD-03007,2025-01-29,CUST-0362,Consumer,East,Office Supplies,Storage,Standard Class,2,0.1,74.94,12.42,Control,1
ORD-01966,2025-01-01,CUST-0589,Corporate,West,Office Supplies,Binders,Standard Class,5,0.1,223.1,48.85,Control,0
ORD-01985,2024-01-12,CUST-0016,Corporate,South,Technology,Machines,standard class,1,0.0,$382.36,109.59,Control,1
ORD-01049,2025-09-07,CUST-0032,Home Office,West,Office Supplies,Storage,Standard Class,1,0.0,$41.46,12.27,Treatment,0
ORD-02839,2025-05-06,CUST-0267,Home Office,East,Furnitur,Chairs,Same Day,4,0.0,961.24,270.19,Control,0
ORD-02362,2024-12-01,CUST-0829,Consumer,West,Furnitur,Bookcases,Second Class,6,50%,730.85,-55.15,Control,0
ORD-03317,2024-02-18,CUST-0249,Consumer,East,Technology,Accessories,Standard Class,7,0.5,1287.83,-80.74,Treatment,0
ORD-02847,2024-05-10,CUST-0551,Consumer,South,Office Supplies,Binders,First Class,6,0.5,134.75,-19.21,Treatment,0
ORD-01143,2024-11-04,CUST-0881,Corporate,East,Office Supplies,Storage,Standard Class,2,0.4,$46.64,0.88,Treatment,0
ORD-02741,2025-04-25,CUST-0882,Consumer,West,Technology,Accessories,Second Class,1,20%,$267.65,44.66,Control,0
ORD-00667,31/07/2024,CUST-0227,Consumer,East,Office Supplies,Storage,Second Class,6,0.5,101.03,-20.02,Treatment,0
ORD-00740,2025-02-08,CUST-0170,Consumer,North,Technology,Machines,Same Day,4,0.0,1205.64,326.26,Control,0
ORD-01527,2025-05-07,CUST-0416,Home Office,West,Office Supplies,Paper,Standard Class,6,0.1,258.92,44.38,Treatment,0
ORD-00721,2024-09-07,CUST-0154,Consumer,North,Office Supplies,Paper,First Class,6,0.1,209.85,58.83,Treatment,0
ORD-00459,2024-03-16,CUST-0769,Corporate,East,Technology,Machines,Standard Class,7,0%,"$2,259.88",592.55,Treatment,0
ORD-01255,2024-05-30,CUST-0226,Corporate,East,Technology,Accessories,same day,6,20%,1619.82,263.74,Control,1
ORD-01930,2024-06-11,CUST-0580,Corporate,South,Furnitur,Tables,First Class,3,0.3,448.02,-3.77,Control,0
ORD-01157,19/04/2025,CUST-0316,Corporate,WEST,Technology,Accessories,Standard Class,4,0.1,1623.9,269.33,Treatment,0
ORD-03767,2025-01-21,CUST-0519,Corporate,East,Office Supplies,Storage,Same Day,6,0.0,302.46,107.83,Control,0
ORD-03274,03/11/2025,CUST-0899,Consumer,West,Furnitur,Bookcases,Standard Class,7,0.0,2245.7,628.8,Control,1
ORD-01373,2024-03-13,CUST-0651,Consumer,West,Furnitur,Tables,Same Day,7,0.4,1077.84,-33.81,Control,0
ORD-03365,2025-02-22,CUST-0365,Home Office,West,Furnitur,Chairs,First Class,2,0.4,$330.23,-2.51,Control,1
ORD-03614,2025-02-06,CUST-0612,,North,Furnitur,Tables,Standard Class,3,0.2,$495.69,47.88,Control,1
ORD-03747,2024-09-08,CUST-0773,Consumer,North,Furnitur,Chairs,Standard Class,5,30%,1023.96,54.38,Treatment,0
ORD-02853,2025-03-20,CUST-0658,Corporate,East,Technology,Machines,Standard Class,7,,2186.17,692.66,Treatment,1
ORD-00018,10/05/2024,CUST-0526,Home Office,West,Technology,Machines,Second Class,7,0.1,"$2,591.91",393.86,Treatment,0
ORD-02557,2025-08-12,CUST-0540,Consumer,West,Office Supplies,Storage,Second Class,3,30%,$102.20,3.98,Treatment,1
ORD-01420,16/02/2024,CUST-0070,Corporate,West,Office Supplies,Binders,Standard Class,6,30%,$138.61,-3.75,Control,1
ORD-02558,2025-09-08,CUST-0095,Corporate,South,Technology,Machines,Standard Class,2,0%,565.59,135.18,Control,0
ORD-01461,09/06/2024,CUST-0651,Consumer,South,Furnitur,Chairs,Standard Class,6,0.2,1082.79,112.07,Control,0
ORD-01235,01/08/2025,CUST-0328,Consumer,North,Office Supplies,Storage,Standard Class,7,0.5,133.75,-16.3,Control,0
ORD-00023,2025-02-17,CUST-0790,Home Office,East,Technology,Phones,Standard Class,4,0.2,"$1,276.86",138.58,Control,0
ORD-02348,2025-02-02,CUST-0871,Consumer,South,Office Supplies,Paper,Second Class,1,0%,41.21,10.28,Treatment,1
ORD-02431,27/07/2025,CUST-0244,Corporate,West,Office Supplies,Paper,Standard Class,4,20%,133.99,22.77,Control,0
ORD-00124,27/07/2025,CUST-0200,Consumer,West,Technology,Machines,Standard Class,2,10%,592.91,119.43,Treatment,0
ORD-01092,2024-05-09,CUST-0590,Corporate,WEST,Technology,Phones,  Standard Class  ,4,0.0,1775.06,499.36,Treatment,0
ORD-01816,2025-09-26,CUST-0553,Consumer,South,Technology,Phones,Standard Class,3,0.3,701.47,50.29,Treatment,0
ORD-02154,27/03/2025,CUST-0866,Consumer,North,Office Supplies,Storage,Same Day,1,0%,40.56,11.41,Control,0
ORD-01153,24/08/2025,CUST-0310,Home Office,East,Office Supplies,Paper,Second Class,7,0.0,$253.10,64.53,Treatment,0
ORD-01712,2025-01-16,CUST-0304,Corporate,East,Furnitur,Bookcases,Standard Class,3,0.1,546.29,109.0,Control,0
ORD-03152,2025-03-20,CUST-0111,Consumer,West,Furnitur,Bookcases,Standard Class,2,0.4,362.85,-28.42,Control,0
ORD-00268,25/07/2025,CUST-0029,Consumer,South,Office Supplies,Paper,Standard Class,3,0.0,111.64,33.57,Treatment,0
ORD-00581,2025-07-18,CUST-0484,Consumer,East,Furnitur,Tables,First Class,6,40%,1087.12,1.21,Treatment,0
ORD-00180,2025-09-19,CUST-0002,Consumer,West,Office Supplies,Storage,Second Class,2,0.0,81.89,25.44,Control,0
ORD-02637,2025-12-03,CUST-0570,Consumer,West,Office Supplies,Binders,Standard Class,3,,100.02,33.28,Treatment,1
ORD-03144,2025-07-15,CUST-0750,Consumer,East,Office Supplies,Paper,Same Day,6,0%,$307.32,78.13,Control,0
ORD-00633,15/06/2024,CUST-0869,Home Office,South,Office Supplies,Storage,Standard Class,1,0.1,45.6,10.96,Treatment,0
ORD-02016,2025-05-31,CUST-0124,Consumer,East,Office Supplies,Paper,Standard Class,6,0.2,174.49,15.46,Control,0
ORD-01243,2024-03-18,CUST-0455,Consumer,NORTH,Technology,Accessories,Second Class,1,0.1,$294.40,69.39,Treatment,0
ORD-00839,2025-02-08,CUST-0635,Corporate,South,Office Supplies,Paper,Standard Class,6,0%,283.54,73.01,Control,0
ORD-01800,2024-01-02,CUST-0576,Consumer,WEST,Office Supplies,Binders,Standard Class,6,30%,160.77,4.95,Control,1
ORD-02765,2025-07-26,CUST-0174,Corporate,East,Furnitur,Bookcases,Standard Class,4,0.1,809.15,187.68,Control,0
ORD-02419,2024-12-24,CUST-0254,Consumer,West,Furnitur,Tables,Standard Class,1,10%,$212.99,53.01,Treatment,0
ORD-03829,2024-07-23,CUST-0772,Consumer,South,Office Supplies,Paper,Standard Class,6,0.4,143.89,-21.98,Treatment,1
ORD-00089,2025-12-20,CUST-0111,Consumer,East,Office Supplies,Paper,Standard Class,1,0.0,43.55,15.42,Control,0
ORD-02329,2024-04-10,CUST-0642,Consumer,South,Furnitur,Chairs,,1,0.4,169.17,-2.31,Control,0
ORD-01391,2024-04-11,CUST-0413,Home Office,South,Furnitur,Bookcases,Second Class,7,0.0,1705.9,569.3,Control,0
ORD-03352,2024-10-16,CUST-0818,Home Office,East,Technology,Accessories,Second Class,1,0.1,$310.88,69.32,Treatment,0
ORD-03758,2024-02-22,CUST-0194,Consumer,South,Technology,Phones,STANDARD CLASS,3,0.2,742.56,55.11,Treatment,1
ORD-03468,2025-07-12,CUST-0129,,South,Furnitur,Chairs,Same Day,2,0.5,298.97,-28.16,Control,0
ORD-00420,11/09/2025,CUST-0387,Home Office,North,Furnitur,Chairs,First Class,3,20%,$521.47,34.52,Treatment,0
ORD-01971,2025-10-03,CUST-0221,Corporate,South,Furnitur,Chairs,Standard Class,6,0.3,$932.41,26.72,Treatment,0
ORD-00918,14/09/2025,CUST-0843,Consumer,South,Furnitur,Tables,  Same Day  ,1,0.1,$200.39,35.46,Control,0
ORD-01218,04/10/2025,CUST-0637,Consumer,South,Technology,Machines,Second Class,4,0.0,1233.82,412.09,Control,0
ORD-03304,2025-11-08,CUST-0357,Consumer,East,Technology,Phones,Standard Class,2,0.1,814.07,190.73,Control,1
ORD-02413,03/02/2025,CUST-0122,Consumer,North,Furnitur,Bookcases,Standard Class,6,,782.34,-96.58,Control,1
ORD-02466,03/12/2025,CUST-0734,Consumer,  East  ,Office Supplies,Storage,Standard Class,3,0.0,145.37,40.71,Treatment,0
ORD-01182,2025-09-21,CUST-0631,Corporate,East,Furnitur,Chairs,Same Day,4,0.0,969.92,220.67,Control,0
ORD-01101,2024-09-10,CUST-0041,Corporate,East,Technology,Phones,Standard Class,6,0.0,2553.67,775.22,Treatment,1
ORD-02743,2025-09-19,CUST-0541,Corporate,WEST,Technology,Accessories,  Standard Class  ,4,0.0,"$1,798.87",621.86,Treatment,0
ORD-02208,2025-08-12,CUST-0843,Corporate,North,Technology,Accessories,Standard Class,7,0%,"$2,009.53",311.4,Control,0
ORD-03496,2025-12-04,CUST-0588,Corporate,,Furniture,Chairs,Second Class,7,0.2,1127.84,83.29,Control,0
ORD-02440,2025-05-24,CUST-0518,Home Office,South,Furnitur,Tables,First Class,7,0.0,1575.29,406.67,Control,0
ORD-01617,2025-11-30,CUST-0738,Consumer,North,Office Supplies,Paper,First Class,5,50%,$105.11,-15.73,Treatment,0
ORD-03263,2025-06-03,CUST-0335,Home Office,West,Office Supplies,Paper,Standard Class,2,0.0,64.16,16.52,Control,1
ORD-02467,03/11/2024,CUST-0658,Home Office,East,Office Supplies,Paper,STANDARD CLASS,2,0.0,$93.85,26.05,Treatment,0
ORD-03974,2024-09-11,CUST-0310,Consumer,West,Office Supplies,Binders,Second Class,6,,259.29,65.46,Control,0
ORD-01084,2024-01-15,CUST-0414,Corporate,West,Office Supplies,Binders,Second Class,3,0.4,84.14,1.05,Control,1
ORD-02175,2025-12-20,CUST-0094,Home Office,West,Technology,Accessories,,3,0.0,$882.69,236.47,Treatment,1
ORD-03060,2024-10-28,CUST-0672,Consumer,south,Furnitur,Bookcases,Second Class,3,0.1,839.19,169.13,Treatment,0
ORD-01139,2025-07-20,CUST-0067,Corporate,East,Technology,Accessories,  Second Class  ,6,0.2,1952.76,166.93,Control,0
ORD-01668,2024-01-17,CUST-0654,Corporate,North,Office Supplies,Binders,Standard Class,1,0.3,23.82,-1.39,Control,0
ORD-03380,2025-01-22,CUST-0820,Corporate,North,Technology,Phones,Second Class,5,0.2,1345.37,162.63,Control,0
ORD-01440,2025-03-18,CUST-0225,Corporate,South,Office Supplies,Storage,Standard Class,7,0.3,$234.22,-10.88,Control,1
ORD-03658,2024-04-05,CUST-0144,Corporate,West,Office Supplies,Paper,Second Class,5,10%,$149.09,30.63,Control,1
ORD-01240,21/02/2025,CUST-0042,Consumer,East,Technology,Accessories,Standard Class,1,0.1,303.1,54.22,Control,0
ORD-01287,2024-05-07,CUST-0190,Home Office,,Office Supplies,Binders,Standard Class,1,0.0,$50.49,15.22,Control,0
ORD-03336,2024-12-29,CUST-0064,Home Office,West,Technology,Accessories,standard class,1,0.1,361.69,56.47,Treatment,1
ORD-02708,2025-05-30,CUST-0017,Consumer,North,Office Supplies,Storage,First Class,5,0.3,$122.41,3.24,Control,0
ORD-00405,2024-07-08,CUST-0057,Consumer,West,Technology,Accessories,First Class,2,0.3,399.65,12.58,Treatment,0
ORD-03528,2024-10-03,CUST-0320,Corporate,West,Office Supplies,Binders,Second Class,4,10%,$166.53,26.55,Control,1
ORD-03623,2025-06-27,CUST-0001,Consumer,,Office Supplies,Binders,Standard Class,6,0.4,166.55,-8.81,Treatment,0
ORD-01602,2024-06-16,CUST-0010,Corporate,  South  ,Office Supplies,Storage,Standard Class,3,,$104.40,9.49,Control,0
ORD-03396,2024-09-18,CUST-0894,,West,Furnitur,Tables,Second Class,2,,$312.71,-85.24,Control,0
ORD-01428,2024-11-30,CUST-0430,Consumer,West,Technology,Accessories,Second Class,2,0.0,821.56,234.02,Control,0
ORD-03944,19/12/2024,CUST-0346,Corporate,North,Technology,Machines,second class,4,,1384.08,489.34,Control,0
